Nome: SAO PAULO(MIR.de SANTANA)
Codigo Estacao: 83781
Latitude: -23.49638888
Longitude: -46.61999999
Altitude: 785.16
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-05-25
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
2021-08-26;0000;0;0;0;0;0;930.5;1018.8;27;18.3;13;42;0;0;50
2021-08-26;1200;0;0;1;2;0;922;1009.5;24;17.1;12.6;49;14;1;60
2021-08-26;1800;0;2;8;7;0;921.7;1009.1;31;18.5;9.8;37;14;1;60
2021-08-27;0000;0;0;0;0;0;925.5;1013.8;20.2;16.5;14.3;69;14;2;50
2021-08-27;1200;null;5;null;10;0;928.1;1018.1;16.2;14.8;13.5;85;14;3.3;50
2021-08-27;1800;null;5;null;10;0;928.8;1018.2;18;15.6;14.1;78;14;3;60
2021-08-28;0000;null;5;null;10;0;928.4;1001.8;16.5;15.3;14.9;90;18;4.1;96
2021-08-28;1200;null;5;null;10;27;933.1;1023.2;15;14.3;13.7;92;14;1.6;20
2021-08-28;1800;null;5;null;10;13.6;931.5;1021.9;16;15.3;14.9;93;18;2.5;50
2021-08-29;0000;null;5;null;10;0;930.3;1020.2;16;14.7;14.5;91;0;0;50
2021-08-29;1200;null;5;null;10;0;933.5;1023.8;16.9;15.7;14.9;88;14;2;60
2021-08-29;1800;null;5;null;10;0;932;1021.7;18.7;10.5;15.2;80;14;1;60
2021-08-30;0000;null;7;null;10;.2;930.7;1020.5;16.3;15.1;14.1;87;14;2;10
2021-08-30;1200;null;7;null;10;1.5;931.4;1021.1;17.4;15.5;13.9;80;14;4.1;70
2021-08-30;1800;7;2;7;7;0;931.6;1021.5;22;17.8;15.1;65;18;4.1;70
2021-08-31;0000;null;7;null;10;0;931;1020.4;17;15.1;13.9;82;18;4.1;50
2021-08-31;1200;null;7;null;10;.1;933.3;1023.2;17.4;15.5;13.9;80;14;3;60
2021-08-31;1800;0;2;1;7;0;930.4;1019.6;22.8;16.9;13;54;36;3;70
2021-09-01;0000;null;5;null;10;0;931.9;1021.7;17;15.3;14.3;84;5;1;50
2021-09-01;1200;7;2;7;6;0;932.2;1022;17.3;15.1;13.6;79;9;4.1;70
2021-09-01;1800;0;2;7;3;0;932.9;1023.2;25;15.9;8.9;36;14;3.3;70
2021-09-02;0000;0;0;0;0;0;930.4;1020;18;15.7;14.1;78;14;1.6;50
2021-09-02;1200;1;2;4;7;0;929.9;1019.3;18.9;15.6;13.3;70;14;1.6;70
2021-09-02;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-03;0000;0;0;0;0;0;928.9;1017.9;21.5;16.3;12.6;57;0;0;50
2021-09-03;1200;7;2;7;5;0;926.9;1015.5;20.2;16.8;14.6;70;0;0;70
2021-09-03;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-04;0000;0;0;0;0;0;924.8;1013;24;16.6;11.7;46;0;0;50
2021-09-04;1200;0;0;0;0;0;925.7;1014;20;17.3;15.6;76;0;0;70
2021-09-04;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-05;0000;-1;7;-1;10;0;925.7;1014.6;18;16.3;14.5;84;18;1.6;50
2021-09-05;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-05;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-06;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-06;1200;-1;5;-1;10;0;927.6;null;19.2;16.9;15.5;79;14;1.6;20
2021-09-06;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-07;0000;7;2;7;8;0;927.9;1017;19;18.5;14.9;77;18;3.3;50
2021-09-07;1200;-1;5;-1;10;0;927.4;1016.3;18.5;17;15.2;81;9;4.1;50
2021-09-07;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-08;0000;-1;7;-1;10;0;927.9;1016.9;20.2;17.7;16.2;78;14;1.6;50
2021-09-08;1200;7;2;7;7;0;924.2;1012.7;20;17.7;16.4;80;18;1.6;60
2021-09-08;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-09;0000;-1;7;-1;10;0;921.2;1008.4;29.9;21.1;16.7;45;0;0;50
2021-09-09;1200;3;4;9;8;0;924;1011.1;24.5;19.5;17;63;0;0;50
2021-09-09;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-10;0000;-1;5;-1;10;9;924.5;1012.5;20.2;19.5;19;93;0;0;50
2021-09-10;1200;-1;5;-1;10;7.3;926.1;1014.8;20.2;18.6;17.8;86;14;1.6;50
2021-09-10;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-11;0000;-1;5;-1;10;.2;926.9;1015.7;21;20.1;19.6;92;0;0;50
2021-09-11;1200;-1;5;-1;10;.6;928.6;1017.7;19.4;17.8;16.8;85;0;0;20
2021-09-11;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-12;0000;7;2;7;7;0;927.3;1016;22;17.8;15.1;65;0;0;50
2021-09-12;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-12;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-13;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-13;1200;-1;7;-1;10;0;926.4;null;22.2;19.3;17.8;76;0;0;70
2021-09-13;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-14;0000;0;2;7;6;0;927.2;1015;28.1;20.3;16.1;47;0;0;50
2021-09-14;1200;-1;7;-1;10;0;925;1010.3;26.2;17.2;10;36;32;3.3;50
2021-09-14;1800;-1;7;-1;10;0;923.8;1008.7;32.6;19.1;9.4;24;14;3.3;50
2021-09-15;0000;-1;7;-1;10;0;923.8;1009.6;22.3;19.3;17.7;75;14;2.5;50
2021-09-15;1200;-1;5;-1;10;.8;927.4;1013.9;23.4;18.9;16.2;64;18;2.5;20
2021-09-15;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-16;0000;-1;5;-1;10;0;931.3;1020.3;19;17.4;16.4;85;14;1.6;50
2021-09-16;1200;-1;5;-1;10;11.1;933.3;1022.9;17.6;16.6;15.9;90;18;1.6;20
2021-09-16;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-17;0000;-1;5;-1;10;0;933.4;1023.3;16.5;15.5;14.9;90;18;1.6;20
2021-09-17;1200;-1;5;-1;10;0;930.9;1020.7;16.5;15.8;14.9;90;0;0;20
2021-09-17;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-18;0000;-1;7;-1;10;0;929.8;1019.4;17.3;16.6;15.6;90;18;1.6;50
2021-09-18;1200;-1;7;-1;10;0;927.3;1016.1;20.5;18.3;17.1;81;14;1.6;50
2021-09-18;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-19;0000;0;0;0;0;0;927.5;1017.4;20;18.3;17.4;85;0;0;50
2021-09-19;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-19;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-20;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-20;1200;0;0;0;0;0;928;null;21.3;16.7;14;63;14;1.6;50
2021-09-20;1800;0;0;0;0;0;924.4;null;25.2;21.9;15;30;14;1.6;50
2021-09-21;0000;0;0;0;0;0;923.8;1009.3;29.9;21.5;17.1;46;16;1.6;50
2021-09-21;1200;7;7;7;7;0;923.2;1010.1;25.2;20.6;18.6;67;0;0;20
2021-09-21;1800;-1;7;-1;10;0;922.5;1010.3;22.5;19.8;18.3;77;23;3.3;20
2021-09-22;0000;-1;5;-1;10;0;922.9;1011;17;15.8;15;88;18;3.3;20
2021-09-22;1200;-1;5;-1;10;2.1;928.5;1018.3;13.4;12.8;12.5;94;18;4.1;10
2021-09-22;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-23;0000;0;2;7;7;0;928.8;1018.9;14.5;11.8;9.7;73;14;4.1;50
2021-09-23;1200;-1;7;-1;10;0;930.3;1020.3;15;11.3;10.2;73;18;4.1;50
2021-09-23;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-24;0000;0;2;7;7;0;929.4;1019.3;15;12.8;11;77;18;3.3;50
2021-09-24;1200;0;0;0;0;0;929.9;1017.9;16.4;13.5;11.1;71;14;4.1;50
2021-09-24;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-25;0000;-1;7;-1;10;0;928.2;1015.7;17.4;15.3;13.9;80;18;1.6;50
2021-09-25;1200;-1;7;-1;10;0;928.2;1017.6;17.2;14.8;13.1;77;18;3.3;20
2021-09-25;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-26;0000;-1;7;-1;10;7.6;928.6;1018.1;18;16.5;15.6;86;14;1.6;50
2021-09-26;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-26;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-27;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-27;1200;0;2;0;3;0;929.8;null;22.2;17.3;14.3;59;14;1.6;50
2021-09-27;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-28;0000;0;0;0;0;0;929;1017.5;22.2;17.4;14.6;60;18;1.6;50
2021-09-28;1200;0;0;0;0;0;928.6;1015.3;22.2;17.3;14.3;61;18;1.6;50
2021-09-28;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-29;0000;0;0;0;0;0;926.2;1012.3;25;17.3;12.2;45;14;1.6;0
2021-09-29;1200;-1;7;-1;10;0;925.4;1013.4;20.2;17.8;13.1;78;14;4.1;20
2021-09-29;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-09-30;0000;-1;5;-1;10;0;926;1014.8;18.5;17.6;17;91;14;2.5;50
2021-09-30;1200;0;2;7;7;0;927.3;1016.3;19.7;16.7;14.7;73;18;1.6;50
2021-09-30;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-01;0000;-1;7;-1;10;0;927.7;1016.8;18.2;16.5;15.5;84;14;3.3;50
2021-10-01;1200;-1;7;-1;10;0;929.1;1018.2;20.6;18.1;16.4;78;18;1.6;20
2021-10-01;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-02;0000;-1;5;-1;10;5.7;926.1;1014.9;19;17.8;17;88;4;1.6;50
2021-10-02;1200;-1;5;-1;10;0;923.1;1011.6;20;17.9;16.6;81;0;0;20
2021-10-02;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-03;0000;-1;5;-1;10;0;923.4;1011.5;21.5;19.6;12.1;84;18;1.6;50
2021-10-03;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-03;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-04;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-04;1200;-1;5;-1;10;0;923.4;null;20;18.6;17.8;87;23;1.6;50
2021-10-04;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-05;0000;-1;7;-1;10;0;922.8;1011.2;19.4;18.3;17.5;89;18;1.6;50
2021-10-05;1200;-1;5;-1;10;0;926.4;1015.5;17;15.6;14.6;86;18;1.6;20
2021-10-05;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-06;0000;-1;5;-1;10;0;926.2;1015.5;17;15.7;14.8;87;14;1.6;50
2021-10-06;1200;9;2;7;8;0;927.5;1016.3;21;18.1;16.2;75;14;1.6;60
2021-10-06;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-07;0000;-1;5;-1;10;0;925.6;1014.2;20;17.5;16;78;23;4.1;50
2021-10-07;1200;-1;5;-1;10;0;925.7;1014.2;20.6;18.5;17.4;82;27;5;20
2021-10-07;1800;null;null;null;null;null;null;null;null;null;17.2;null;null;null;20
2021-10-08;0000;-1;5;-1;10;0;926.3;1015.3;16.5;15.1;14;85;18;3.3;50
2021-10-08;1200;-1;5;-1;10;0;926.5;1015.8;17.2;14.8;12.7;75;18;2.5;50
2021-10-08;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-09;0000;-1;7;-1;10;0;924;1014.6;17;15.3;14.3;84;0;0;50
2021-10-09;1200;-1;5;-1;10;0;926.3;1015.6;17;15.1;13.9;82;9;4.1;50
2021-10-09;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-10;0000;-1;5;-1;10;6;925.4;1014.7;16;15.5;15.2;95;0;0;50
2021-10-10;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-10;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-11;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-11;1200;-1;5;-1;10;9.8;926.4;null;18;16.1;null;89;18;3.3;50
2021-10-11;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-12;0000;-1;5;-1;10;2.6;925.9;1015.1;17.6;16.8;16.3;92;18;2.5;50
2021-10-12;1200;-1;5;-1;10;0;926;1015.2;17.2;15.7;14.8;86;18;1.6;70
2021-10-12;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-13;0000;-1;5;-1;10;5.8;925.8;1014.9;18.8;17.1;16.2;85;14;1.6;50
2021-10-13;1200;-1;5;-1;10;0;924.5;1013.3;18.3;16.7;15.6;85;0;0;50
2021-10-13;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-14;0000;-1;7;-1;10;0;925.2;1014;19.2;17.6;16.4;85;18;2.5;50
2021-10-14;1200;7;2;7;9;0;922.2;1010.2;21.5;18.6;17.1;76;4;1.6;60
2021-10-14;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-15;0000;7;2;7;9;6.8;922.9;1011.1;20;18.7;18;88;14;1.6;50
2021-10-15;1200;-1;7;-1;10;0;924.5;1012.6;24;19.3;16.5;63;36;1.6;70
2021-10-15;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-16;0000;-1;5;-1;10;11;925;1013.2;20;19.3;18.8;93;14;1.6;50
2021-10-16;1200;7;2;7;8;16;925;1015.1;23.4;19.3;16.9;67;0;0;70
2021-10-16;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-17;0000;-1;5;-1;10;3.4;924.2;1012.6;18;17;16.3;90;14;1.6;50
2021-10-17;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-17;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-18;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-18;1200;-1;5;-1;10;14;928.4;null;17;16.3;15.9;93;0;0;50
2021-10-18;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-19;0000;-1;5;-1;10;12;927.1;1014.7;16;15.5;15.2;95;14;1.6;50
2021-10-19;1200;-1;5;-1;10;1;928.4;1017.9;16;14.9;14;88;18;1.6;60
2021-10-19;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-20;0000;-1;5;-1;10;1;926.4;1016.4;13.2;12.3;12.6;96;18;3.3;50
2021-10-20;1200;-1;5;-1;10;4;927.6;1017.6;15;13.3;12.1;83;14;1.4;60
2021-10-20;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-21;0000;-1;5;-1;10;0;926.4;1015.1;13.6;12.5;11.7;88;18;1.8;50
2021-10-21;1200;-1;5;-1;10;0;926.9;1016.7;15;12.7;10.8;76;14;3.3;50
2021-10-21;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-22;0000;-1;5;-1;10;0;926;1015.6;16;14.1;12.7;81;18;1.6;50
2021-10-22;1200;0;0;0;0;0;925.5;1014.6;19.9;16.5;14.3;70;0;0;70
2021-10-22;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-23;0000;0;7;0;2;0;926.3;1015.3;18;15.3;13.8;79;18;1.6;50
2021-10-23;1200;0;0;0;0;0;923.6;1012.3;19.2;16.5;14.7;75;4;1.6;70
2021-10-23;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-24;0000;-1;7;-1;10;0;924.5;1012.4;26.5;18.7;14;46;18;.8;50
2021-10-24;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-24;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-25;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-25;1200;-1;5;-1;10;0;930.2;null;17;15.1;13.9;82;14;4.1;60
2021-10-25;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-26;0000;7;2;7;6;0;929.5;1019.1;19;16.6;15.4;85;18;1.6;50
2021-10-26;1200;-1;7;-1;10;0;930.6;1020;19;17.6;16.6;86;9;1.6;60
2021-10-26;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-27;0000;-1;7;-1;10;0;928.5;1017.7;18.2;17.1;16.4;89;18;1.6;50
2021-10-27;1200;-1;5;-1;10;0;939.8;1019.1;20;18.6;17.8;87;18;.8;60
2021-10-27;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-28;0000;-1;7;-1;10;3;926.1;1014.8;20;19.5;19.7;98;18;.8;50
2021-10-28;1200;-1;5;-1;10;0;931.7;1020.9;20.4;19.5;18.9;91;9;1.6;50
2021-10-28;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-29;0000;-1;5;-1;10;2.2;926.1;1014.9;18.2;17.3;16.7;91;0;0;50
2021-10-29;1200;-1;5;-1;10;0;929.6;1019;18.2;17.3;16.7;91;14;2.5;20
2021-10-29;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-30;0000;-1;7;-1;10;0;929.8;1019.1;20;17.7;16.4;80;14;3.3;50
2021-10-30;1200;-1;7;-1;10;0;928.8;1015.9;20.2;17.5;15.8;76;14;3.3;50
2021-10-30;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-31;0000;-1;7;-1;10;0;928.3;1015.5;19.2;17.5;14.4;84;18;1.6;50
2021-10-31;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-10-31;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-01;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-01;1200;-1;7;-1;10;21;924.8;null;18;17.1;16.5;91;4;1.6;50
2021-11-01;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-02;0000;-1;7;-1;10;0;923.4;1012.1;19.3;17.1;16;81;18;2.5;50
2021-11-02;1200;-1;2;7;7;0;924.8;1014.1;21;18.3;16.8;77;23;1.6;60
2021-11-02;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-03;0000;-1;7;-1;10;0;924;1012.5;19;17.8;17;88;18;1.6;50
2021-11-03;1200;-1;7;-1;10;0;923.8;1012.4;19.7;17.5;16;79;4;1.6;60
2021-11-03;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-04;0000;-1;7;-1;10;0;924.2;1012.8;19.6;17.5;16.3;81;27;1.6;50
2021-11-04;1200;-1;5;-1;10;0;922.9;1011.4;19.5;17.5;16.3;82;14;1.6;50
2021-11-04;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-05;0000;0;0;0;0;0;923.7;1012;22.2;18.3;16;68;0;0;50
2021-11-05;1200;-1;7;-1;10;0;923.1;1011.4;18.6;16.9;16;85;27;1.6;60
2021-11-05;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-06;0000;-1;7;-1;10;0;924.3;1012.9;20.1;18.1;16.9;82;18;1.6;50
2021-11-06;1200;-1;6;-1;4;0;924.3;1012.6;22;16.6;12.3;54;0;0;70
2021-11-06;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-07;0000;0;0;0;0;0;923.9;1012.3;20;16.6;15;75;0;0;50
2021-11-07;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-07;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-08;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-08;1200;-1;7;-1;10;0;924.7;null;20.5;16.3;13.5;64;23;1.6;70
2021-11-08;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-09;0000;-1;7;-1;10;0;925;1013.6;19.2;17;15.7;80;23;3.3;50
2021-11-09;1200;-1;7;-1;10;0;925;1013.6;20.3;17.9;16.5;79;9;1.6;20
2021-11-09;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-10;0000;-1;7;-1;10;0;924.2;1012.8;18.2;16.5;15.6;84;18;4.1;50
2021-11-10;1200;-1;5;-1;10;0;926;1014.9;20;17.1;15.4;75;9;2.5;60
2021-11-10;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-11;0000;-1;7;-1;10;0;925.2;1013.9;19;16.6;15.1;78;18;.8;50
2021-11-11;1200;-1;5;-1;10;0;928.2;1017.3;17.2;16.3;15.7;91;9;1.6;20
2021-11-11;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-12;0000;-1;5;-1;10;3.2;926.1;null;15.6;14.5;null;88;9;1.6;50
2021-11-12;1200;-1;5;-1;10;.4;928.4;1018;16.2;14.8;13.7;85;14;1.6;60
2021-11-12;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-13;0000;0;2;7;5;0;927.5;1017.2;15;12.5;10.4;73;14;4.1;50
2021-11-13;1200;7;2;7;6;0;927.7;1017.3;17;12.4;8.4;57;9;5;70
2021-11-13;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-14;0000;-1;5;-1;10;0;928;1017.6;15.5;12.8;10.5;72;9;3.3;50
2021-11-14;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-14;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-15;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-15;1200;0;2;7;5;0;927.4;null;19.7;16.3;13.9;69;18;1.6;70
2021-11-15;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-16;0000;0;0;0;0;0;926.7;1015.4;21;17.8;16;73;0;0;50
2021-11-16;1200;2;5;7;10;0;927.3;1015.9;21;17.5;15.3;70;9;1.6;70
2021-11-16;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-17;0000;0;0;0;0;0;923.9;1012;22.6;18.5;15.9;67;14;1.6;50
2021-11-17;1200;2;2;7;9;0;924.9;1012.8;24;18.5;15.5;59;18;1.6;70
2021-11-17;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-18;0000;0;2;0;3;0;922;1009.3;26.2;18.3;13.3;45;0;0;50
2021-11-18;1200;-1;5;-1;10;0;923.5;1011.1;23;20.5;19.4;80;14;1.6;50
2021-11-18;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-19;0000;-1;5;-1;10;13.4;922.6;1010.6;20.8;20.3;20;95;18;1.6;50
2021-11-19;1200;-1;5;-1;10;40.6;920.5;1008.4;21.2;20.8;20.5;96;36;1.3;20
2021-11-19;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-20;0000;-1;5;-1;10;14.5;923.4;1011.8;19;18;17.3;90;18;3.3;50
2021-11-20;1200;-1;5;-1;10;0;925.5;1014.3;20;17.3;15.6;76;18;2.5;60
2021-11-20;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-21;0000;-1;5;-1;10;0;925.1;1014.1;16.5;15.3;14.6;87;18;1.6;50
2021-11-21;1200;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-21;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-22;0000;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2021-11-22;1200;-1;5;-1;10;0;924.9;null;17.8;16.3;15.4;86;4;1.6;50
2021-11-22;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
